experiment,scenario,family,algorithm,parameter_name,parameter_value,seed,horizon,final_regret,final_reward,final_optimal_arm_rate
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53033,10000,474.31000000000006,1137.0,0.2682
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53033,10000,478.29,1100.0,0.2296
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53033,10000,454.53999999999996,1140.0,0.2506
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53033,10000,393.37,1197.0,0.3171
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53033,10000,183.11,1424.0,0.6945
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53033,10000,304.15999999999997,1279.0,0.4277
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53034,10000,429.75,1119.0,0.3037
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53034,10000,480.04999999999995,1091.0,0.2273
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53034,10000,444.16999999999996,1112.0,0.2554
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53034,10000,402.56,1199.0,0.3088
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53034,10000,290.25,1276.0,0.5274
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53034,10000,308.82000000000005,1256.0,0.4111
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53035,10000,395.94,1178.0,0.2657
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53035,10000,475.25,1125.0,0.2342
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53035,10000,442.68,1133.0,0.2696
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53035,10000,397.66,1215.0,0.3248
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53035,10000,206.01999999999998,1390.0,0.627
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53035,10000,296.78999999999996,1294.0,0.484
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53036,10000,388.75,1191.0,0.422
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53036,10000,481.68,1114.0,0.2292
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53036,10000,443.32,1117.0,0.2694
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53036,10000,419.20000000000005,1154.0,0.2816
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53036,10000,276.97,1286.0,0.4766
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53036,10000,304.14,1255.0,0.3845
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53037,10000,397.8299999999999,1142.0,0.3847
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53037,10000,479.85,1040.0,0.23
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53037,10000,451.12,1075.0,0.2571
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53037,10000,406.35,1131.0,0.3094
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53037,10000,335.14,1198.0,0.4711
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53037,10000,314.48,1234.0,0.4107
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53038,10000,369.53000000000003,1182.0,0.4347
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53038,10000,479.29,1109.0,0.2297
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53038,10000,446.35,1115.0,0.2569
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53038,10000,400.59000000000003,1163.0,0.305
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53038,10000,283.33000000000004,1261.0,0.4862
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53038,10000,351.95,1200.0,0.3133
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53039,10000,482.46,1113.0,0.2076
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53039,10000,478.24,1106.0,0.2339
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53039,10000,440.6,1148.0,0.2627
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53039,10000,408.74,1174.0,0.2942
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53039,10000,285.36,1313.0,0.5001
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53039,10000,279.42,1313.0,0.4451
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53040,10000,536.48,1034.0,0.1935
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53040,10000,485.41,1072.0,0.227
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53040,10000,442.44,1124.0,0.2699
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53040,10000,406.71000000000004,1151.0,0.2873
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53040,10000,277.21999999999997,1273.0,0.4478
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53040,10000,294.75,1268.0,0.4361
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53041,10000,440.36,1138.0,0.2141
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53041,10000,478.24,1106.0,0.2294
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53041,10000,440.89,1136.0,0.2711
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53041,10000,398.22,1193.0,0.3075
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53041,10000,276.78,1292.0,0.531
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53041,10000,331.91999999999996,1241.0,0.3196
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53042,10000,502.65,1113.0,0.1215
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53042,10000,475.65999999999997,1136.0,0.2339
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53042,10000,449.59000000000003,1152.0,0.2576
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53042,10000,409.6,1199.0,0.3049
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53042,10000,320.95000000000005,1295.0,0.4141
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53042,10000,347.08,1257.0,0.3167
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53043,10000,405.44000000000005,1147.0,0.4587
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53043,10000,478.31,1056.0,0.2325
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53043,10000,441.09,1098.0,0.2744
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53043,10000,425.0,1099.0,0.2831
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53043,10000,254.05,1305.0,0.5611
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53043,10000,320.16,1229.0,0.4113
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53044,10000,418.11,1123.0,0.4033
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53044,10000,482.87,1082.0,0.2274
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53044,10000,454.96,1096.0,0.2448
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53044,10000,403.16,1156.0,0.301
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53044,10000,247.56,1296.0,0.4656
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53044,10000,313.85,1245.0,0.4318
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53045,10000,402.36,1172.0,0.397
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53045,10000,477.56,1098.0,0.2279
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53045,10000,428.58000000000004,1186.0,0.2831
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53045,10000,419.0,1155.0,0.2823
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53045,10000,263.89,1321.0,0.5363
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53045,10000,335.28,1254.0,0.4079
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53046,10000,397.04999999999995,1183.0,0.3135
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53046,10000,477.23,1105.0,0.2318
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53046,10000,450.69,1105.0,0.2606
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53046,10000,413.30999999999995,1148.0,0.2799
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53046,10000,232.72,1377.0,0.6026
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53046,10000,282.76,1321.0,0.4806
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53047,10000,409.97,1124.0,0.4183
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53047,10000,481.56,1056.0,0.2267
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53047,10000,446.79999999999995,1105.0,0.2607
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53047,10000,406.78999999999996,1144.0,0.3066
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53047,10000,236.28,1289.0,0.59
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53047,10000,324.05,1211.0,0.4322
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53048,10000,485.62,1016.0,0.3229
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53048,10000,482.0,1055.0,0.2266
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53048,10000,453.72,1085.0,0.2539
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53048,10000,415.3,1104.0,0.2854
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53048,10000,327.90999999999997,1188.0,0.4323
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53048,10000,330.65,1195.0,0.3368
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53049,10000,482.12,1079.0,0.2564
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53049,10000,471.56,1120.0,0.2373
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53049,10000,442.65999999999997,1131.0,0.2648
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53049,10000,402.44,1156.0,0.3029
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53049,10000,247.76,1319.0,0.574
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53049,10000,297.44,1263.0,0.4567
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53050,10000,415.73,1132.0,0.3235
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53050,10000,478.13,1042.0,0.2322
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53050,10000,448.86,1089.0,0.2576
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53050,10000,397.73,1128.0,0.3076
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53050,10000,257.84000000000003,1282.0,0.4664
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53050,10000,321.32,1229.0,0.3983
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53051,10000,495.98999999999995,1089.0,0.1643
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53051,10000,475.45,1123.0,0.229
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53051,10000,435.43,1157.0,0.2749
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53051,10000,406.44,1178.0,0.2995
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53051,10000,256.87,1352.0,0.5072
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53051,10000,314.1,1279.0,0.4434
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53052,10000,391.43999999999994,1166.0,0.3001
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53052,10000,475.57,1089.0,0.2319
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53052,10000,442.15,1120.0,0.26
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53052,10000,423.65,1131.0,0.2786
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53052,10000,327.11,1222.0,0.4821
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53052,10000,295.57,1269.0,0.4363
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53053,10000,475.71,1055.0,0.211
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53053,10000,476.24,1061.0,0.2293
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53053,10000,461.45,1059.0,0.2384
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53053,10000,405.38,1149.0,0.2933
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53053,10000,305.81,1217.0,0.4892
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53053,10000,277.7,1260.0,0.4549
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53054,10000,418.02000000000004,1169.0,0.3202
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53054,10000,473.97,1112.0,0.2394
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53054,10000,453.08,1108.0,0.2486
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53054,10000,412.62,1182.0,0.2901
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53054,10000,275.19,1320.0,0.4685
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53054,10000,302.46,1282.0,0.4404
environment_sweep,multi_breakpoint,Baseline,Thompson Sampling,none,none,53055,10000,416.3800000000001,1166.0,0.4083
environment_sweep,multi_breakpoint,D-UCB,D-UCB gamma=0.99,gamma,0.99,53055,10000,480.28,1080.0,0.2265
environment_sweep,multi_breakpoint,SW-UCB,SW-UCB W=500,window,500,53055,10000,446.39,1109.0,0.2572
environment_sweep,multi_breakpoint,DS-TS,DS-TS gamma=0.99,gamma,0.99,53055,10000,412.05999999999995,1145.0,0.2886
environment_sweep,multi_breakpoint,SW-TS,SW-TS W=2000,window,2000,53055,10000,265.83,1290.0,0.5159
environment_sweep,multi_breakpoint,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,53055,10000,306.93,1233.0,0.4363
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54026,10000,163.08000000000007,1219.0,0.368
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54026,10000,194.86000000000013,1194.0,0.2091
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54026,10000,188.4600000000001,1191.0,0.2257
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54026,10000,181.0300000000001,1193.0,0.2421
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54026,10000,123.70000000000007,1267.0,0.4546
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54026,10000,166.8200000000001,1209.0,0.3025
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54027,10000,188.35000000000005,1246.0,0.3912
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54027,10000,192.4500000000001,1240.0,0.2117
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54027,10000,188.7500000000001,1244.0,0.2272
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54027,10000,183.8200000000001,1261.0,0.2367
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54027,10000,114.94000000000004,1314.0,0.508
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54027,10000,159.88000000000008,1272.0,0.2775
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54028,10000,177.62000000000006,1236.0,0.3641
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54028,10000,195.0900000000001,1189.0,0.2133
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54028,10000,184.9300000000001,1215.0,0.2247
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54028,10000,183.6400000000001,1207.0,0.2389
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54028,10000,126.7400000000001,1275.0,0.3988
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54028,10000,152.86000000000007,1246.0,0.3153
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54029,10000,198.75000000000009,1190.0,0.2492
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54029,10000,195.84000000000012,1201.0,0.2086
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54029,10000,194.11000000000007,1199.0,0.2026
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54029,10000,189.7500000000001,1222.0,0.2201
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54029,10000,150.2100000000001,1244.0,0.3075
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54029,10000,154.10000000000008,1255.0,0.2912
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54030,10000,180.0500000000001,1215.0,0.1692
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54030,10000,194.72000000000008,1197.0,0.2105
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54030,10000,188.35000000000008,1213.0,0.2238
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54030,10000,188.4500000000001,1210.0,0.2276
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54030,10000,132.17000000000007,1259.0,0.3578
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54030,10000,147.5500000000001,1248.0,0.3085
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54031,10000,195.25000000000006,1141.0,0.388
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54031,10000,196.1700000000001,1121.0,0.2048
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54031,10000,190.7700000000001,1146.0,0.2149
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54031,10000,181.7800000000001,1136.0,0.2446
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54031,10000,118.09000000000006,1211.0,0.5055
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54031,10000,156.25000000000009,1172.0,0.3235
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54032,10000,176.03000000000011,1208.0,0.2824
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54032,10000,193.7500000000001,1194.0,0.2101
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54032,10000,186.9000000000001,1200.0,0.2215
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54032,10000,194.2500000000001,1174.0,0.2051
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54032,10000,166.15000000000015,1210.0,0.2354
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54032,10000,176.5000000000001,1197.0,0.245
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54033,10000,182.69000000000008,1209.0,0.256
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54033,10000,194.7600000000001,1203.0,0.2053
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54033,10000,190.4000000000001,1192.0,0.214
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54033,10000,184.1700000000001,1225.0,0.2238
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54033,10000,154.85000000000008,1239.0,0.3398
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54033,10000,166.24000000000007,1223.0,0.2984
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54034,10000,200.66000000000014,1192.0,0.0512
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54034,10000,193.0800000000001,1185.0,0.2178
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54034,10000,186.2700000000001,1206.0,0.2232
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54034,10000,178.4600000000001,1198.0,0.2532
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54034,10000,177.2400000000001,1203.0,0.2396
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54034,10000,168.5100000000001,1209.0,0.2414
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54035,10000,153.2000000000001,1271.0,0.4124
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54035,10000,193.7300000000001,1219.0,0.2148
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54035,10000,186.7700000000001,1248.0,0.227
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54035,10000,177.6300000000001,1259.0,0.2527
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54035,10000,98.13000000000005,1352.0,0.4523
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54035,10000,167.3300000000001,1264.0,0.2887
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54036,10000,180.8400000000001,1185.0,0.2429
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54036,10000,192.7500000000001,1187.0,0.2127
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54036,10000,189.8000000000001,1214.0,0.232
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54036,10000,172.54000000000008,1225.0,0.2609
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54036,10000,127.69000000000008,1271.0,0.3385
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54036,10000,144.30000000000007,1255.0,0.3513
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54037,10000,126.15000000000003,1324.0,0.5835
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54037,10000,194.7000000000001,1259.0,0.208
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54037,10000,191.0200000000001,1239.0,0.2178
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54037,10000,177.3900000000001,1264.0,0.2604
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54037,10000,130.9600000000001,1310.0,0.2945
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54037,10000,158.8800000000001,1269.0,0.3037
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54038,10000,172.81000000000012,1246.0,0.2235
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54038,10000,193.5000000000001,1225.0,0.2161
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54038,10000,188.4500000000001,1224.0,0.2211
environment_sweep,small_gap_reversal,DS-TS,DS-TS gamma=0.99,gamma,0.99,54038,10000,180.18000000000012,1251.0,0.2262
environment_sweep,small_gap_reversal,SW-TS,SW-TS W=2000,window,2000,54038,10000,120.06000000000009,1291.0,0.3581
environment_sweep,small_gap_reversal,Adaptive-SW-TS,Adaptive-SW-TS,threshold_cooldown,0.04|300,54038,10000,142.3000000000001,1278.0,0.3814
environment_sweep,small_gap_reversal,Baseline,Thompson Sampling,none,none,54039,10000,165.99000000000007,1205.0,0.2877
environment_sweep,small_gap_reversal,D-UCB,D-UCB gamma=0.99,gamma,0.99,54039,10000,192.9400000000001,1176.0,0.2175
environment_sweep,small_gap_reversal,SW-UCB,SW-UCB W=500,window,500,54039,10000,186.4500000000001,1185.0,0.2286
